Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N16 8JA,51.570059,-0.077214,North,Homerton University,3.03,North Middlesex,4.82,Whittington Hospital,4.38,Homerton University,3.03
N16 8JB,51.54918,-0.076191,North,Homerton University,2.08,Royal Free Hospital,6.18,Whittington Hospital,4.83,Homerton University,2.08
N16 8JD,51.54903,-0.077466,North,Homerton University,2.17,Royal Free Hospital,6.1,Whittington Hospital,4.76,Homerton University,2.17
N16 8JE,51.570059,-0.077214,North,Homerton University,3.03,North Middlesex,4.82,Whittington Hospital,4.38,Homerton University,3.03
N16 8JF,51.54903,-0.077466,North,Homerton University,2.17,Royal Free Hospital,6.1,Whittington Hospital,4.76,Homerton University,2.17
N16 8JG,51.549243,-0.077328,North,Homerton University,2.16,Royal Free Hospital,6.11,Whittington Hospital,4.76,Homerton University,2.16
N16 8JH,51.54932,-0.076517,North,Homerton University,2.1,Royal Free Hospital,6.16,Whittington Hospital,4.81,Homerton University,2.1
N16 8JJ,51.549006,-0.076025,North,Homerton University,2.07,Royal Free Hospital,6.2,Whittington Hospital,4.85,Homerton University,2.07
N16 8JL,51.548678,-0.076847,North,Homerton University,2.13,Royal Free Hospital,6.14,Whittington Hospital,4.81,Homerton University,2.13
N16 8JN,51.548668,-0.076227,North,Homerton University,2.09,Royal Free Hospital,6.19,Whittington Hospital,4.85,Homerton University,2.09
N16 8JP,51.548478,-0.07674,North,Homerton University,2.13,Royal Free Hospital,6.15,Whittington Hospital,4.83,Homerton University,2.13
N16 8JQ,51.54903,-0.077466,North,Homerton University,2.17,Royal Free Hospital,6.1,Whittington Hospital,4.76,Homerton University,2.17
N16 8JR,51.546334,-0.07758,North,Homerton University,2.23,Royal Free Hospital,6.12,Whittington Hospital,4.88,Homerton University,2.23
N16 8JS,51.547646,-0.076977,North,Homerton University,2.16,Royal Free Hospital,6.15,Whittington Hospital,4.85,Homerton University,2.16
N16 8JT,51.548572,-0.077543,North,Homerton University,2.18,Royal Free Hospital,6.1,Whittington Hospital,4.77,Homerton University,2.18
N16 8JU,51.548835,-0.078181,North,Homerton University,2.22,Royal Free Hospital,6.05,Whittington Hospital,4.72,Homerton University,2.22
N16 8JW,51.548374,-0.076441,North,Homerton University,2.11,Royal Free Hospital,6.17,Whittington Hospital,4.85,Homerton University,2.11
N16 8JX,51.549213,-0.077704,North,Homerton University,2.19,Royal Free Hospital,6.08,Whittington Hospital,4.74,Homerton University,2.19
N16 8JY,51.549521,-0.076611,North,Homerton University,2.11,Royal Free Hospital,6.15,Whittington Hospital,4.79,Homerton University,2.11
N16 8JZ,51.549824,-0.076397,North,Homerton University,2.09,Royal Free Hospital,6.17,Whittington Hospital,4.79,Homerton University,2.09
N16 8LA,51.550095,-0.07608,North,Homerton University,2.07,Royal Free Hospital,6.19,Whittington Hospital,4.8,Homerton University,2.07
N16 8LB,51.549096,-0.077651,North,Homerton University,2.18,Royal Free Hospital,6.08,Whittington Hospital,4.74,Homerton University,2.18
N16 8LD,51.548855,-0.077777,North,Homerton University,2.19,Royal Free Hospital,6.08,Whittington Hospital,4.75,Homerton University,2.19
N16 8LF,51.550921,-0.083156,North,Homerton University,2.56,Royal Free Hospital,5.69,Whittington Hospital,4.31,Homerton University,2.56
N16 8LG,51.551884,-0.08264,North,Homerton University,2.52,Royal Free Hospital,5.72,Whittington Hospital,4.3,Homerton University,2.52
N16 8LH,51.551747,-0.080843,North,Homerton University,2.4,Royal Free Hospital,5.85,Whittington Hospital,4.43,Homerton University,2.4
N16 8LJ,51.551386,-0.079675,North,Homerton University,2.32,Royal Free Hospital,5.93,Whittington Hospital,4.52,Homerton University,2.32
N16 8LL,51.551083,-0.079269,North,Homerton University,2.29,Royal Free Hospital,5.96,Whittington Hospital,4.55,Homerton University,2.29
N16 8LN,51.550629,-0.079029,North,Homerton University,2.27,Royal Free Hospital,5.98,Whittington Hospital,4.59,Homerton University,2.27
N16 8LP,51.550319,-0.078797,North,Homerton University,2.25,Royal Free Hospital,6.0,Whittington Hospital,4.62,Homerton University,2.25
N16 8LQ,51.551858,-0.081602,North,Homerton University,2.45,Royal Free Hospital,5.8,Whittington Hospital,4.37,Homerton University,2.45
N16 8LR,51.549812,-0.079107,North,Homerton University,2.28,Royal Free Hospital,5.98,Whittington Hospital,4.62,Homerton University,2.28
N16 8LS,51.55037,-0.07966,North,Homerton University,2.31,Royal Free Hospital,5.94,Whittington Hospital,4.56,Homerton University,2.31
N16 8LT,51.550009,-0.079618,North,Homerton University,2.31,Royal Free Hospital,5.94,Whittington Hospital,4.58,Homerton University,2.31
N16 8LU,51.550885,-0.079811,North,Homerton University,2.32,Royal Free Hospital,5.92,Whittington Hospital,4.53,Homerton University,2.32
N16 8LW,51.550273,-0.079246,North,Homerton University,2.29,Royal Free Hospital,5.97,Whittington Hospital,4.59,Homerton University,2.29
N16 8LX,51.550396,-0.080164,North,Homerton University,2.35,Royal Free Hospital,5.9,Whittington Hospital,4.53,Homerton University,2.35
N16 8LY,51.55058,-0.080836,North,Homerton University,2.39,Royal Free Hospital,5.85,Whittington Hospital,4.48,Homerton University,2.39
N16 8LZ,51.550569,-0.081411,North,Homerton University,2.43,Royal Free Hospital,5.81,Whittington Hospital,4.44,Homerton University,2.43
N16 8NA,51.550818,-0.081228,North,Homerton University,2.42,Royal Free Hospital,5.83,Whittington Hospital,4.44,Homerton University,2.42
N16 8NB,51.551194,-0.080592,North,Homerton University,2.38,Royal Free Hospital,5.87,Whittington Hospital,4.46,Homerton University,2.38
N16 8ND,51.551344,-0.082042,North,Homerton University,2.48,Royal Free Hospital,5.77,Whittington Hospital,4.37,Homerton University,2.48
N16 8NE,51.55098,-0.081812,North,Homerton University,2.46,Royal Free Hospital,5.78,Whittington Hospital,4.4,Homerton University,2.46
N16 8NF,51.551262,-0.082522,North,Homerton University,2.51,Royal Free Hospital,5.73,Whittington Hospital,4.34,Homerton University,2.51
N16 8NG,51.550536,-0.082134,North,Homerton University,2.48,Royal Free Hospital,5.76,Whittington Hospital,4.4,Homerton University,2.48
N16 8NH,51.550517,-0.082625,North,Homerton University,2.52,Royal Free Hospital,5.73,Whittington Hospital,4.37,Homerton University,2.52
N16 8NL,51.553829,-0.078966,North,Homerton University,2.29,Royal Free Hospital,5.98,Whittington Hospital,4.47,Homerton University,2.29
N16 8NN,51.551722,-0.079877,North,Homerton University,2.33,Royal Free Hospital,5.92,Whittington Hospital,4.49,Homerton University,2.33
N16 8NP,51.551921,-0.083636,North,Homerton University,2.59,Royal Free Hospital,5.66,Whittington Hospital,4.24,Homerton University,2.59
N16 8NQ,51.5508,-0.082887,North,Homerton University,2.54,Royal Free Hospital,5.71,Whittington Hospital,4.34,Homerton University,2.54
N16 8NR,51.550945,-0.084598,North,Homerton University,2.66,Royal Free Hospital,5.59,Whittington Hospital,4.22,Homerton University,2.66
N16 8NT,51.551833,-0.079413,North,Homerton University,2.3,Royal Free Hospital,5.95,Whittington Hospital,4.51,Homerton University,2.3
N16 8NU,51.552158,-0.080147,North,Homerton University,2.35,Royal Free Hospital,5.9,Whittington Hospital,4.45,Homerton University,2.35
N16 8NW,51.551929,-0.081948,North,Homerton University,2.47,Royal Free Hospital,5.77,Whittington Hospital,4.35,Homerton University,2.47
N16 8NX,51.551796,-0.081677,North,Homerton University,2.46,Royal Free Hospital,5.79,Whittington Hospital,4.37,Homerton University,2.46
N16 8NY,51.552671,-0.080198,North,Homerton University,2.36,Royal Free Hospital,5.89,Whittington Hospital,4.43,Homerton University,2.36
N16 8PB,51.553285,-0.079783,North,Homerton University,2.34,Royal Free Hospital,5.92,Whittington Hospital,4.43,Homerton University,2.34
N16 8PD,51.55357,-0.08016,North,Homerton University,2.37,Royal Free Hospital,5.89,Whittington Hospital,4.4,Homerton University,2.37
N16 8PE,51.553026,-0.079909,North,Homerton University,2.34,Royal Free Hospital,5.91,Whittington Hospital,4.44,Homerton University,2.34
N16 8PF,51.553636,-0.08033,North,Homerton University,2.38,Royal Free Hospital,5.88,Whittington Hospital,4.39,Homerton University,2.38
N16 8PG,51.552803,-0.080553,North,Homerton University,2.39,Royal Free Hospital,5.87,Whittington Hospital,4.4,Homerton University,2.39
N16 8PH,51.553742,-0.083499,North,Homerton University,2.6,Royal Free Hospital,5.66,Whittington Hospital,4.18,Homerton University,2.6
N16 8PJ,51.553593,-0.083736,North,Homerton University,2.61,Royal Free Hospital,5.65,Whittington Hospital,4.17,Homerton University,2.61
N16 8PL,51.553242,-0.084129,North,Homerton University,2.64,Royal Free Hospital,5.62,Whittington Hospital,4.15,Homerton University,2.64
N16 8PP,51.552837,-0.083191,North,Homerton University,2.57,Royal Free Hospital,5.68,Whittington Hospital,4.23,Homerton University,2.57
N16 8PQ,51.553206,-0.083767,North,Homerton University,2.61,Royal Free Hospital,5.64,Whittington Hospital,4.18,Homerton University,2.61
N16 8PR,51.552719,-0.083081,North,Homerton University,2.56,Royal Free Hospital,5.69,Whittington Hospital,4.24,Homerton University,2.56
N16 8PS,51.552396,-0.082476,North,Homerton University,2.51,Royal Free Hospital,5.73,Whittington Hospital,4.29,Homerton University,2.51
N16 8PT,51.552207,-0.08202,North,Homerton University,2.48,Royal Free Hospital,5.77,Whittington Hospital,4.33,Homerton University,2.48
N16 8PU,51.552731,-0.082172,North,Homerton University,2.5,Royal Free Hospital,5.75,Whittington Hospital,4.3,Homerton University,2.5
N16 8PW,51.552955,-0.084369,North,Homerton University,2.65,Royal Free Hospital,5.6,Whittington Hospital,4.15,Homerton University,2.65
N16 8PX,51.552543,-0.080607,North,Homerton University,2.39,Royal Free Hospital,5.86,Whittington Hospital,4.41,Homerton University,2.39
N16 8QA,51.558012,-0.083464,North,Homerton University,2.7,Royal Free Hospital,5.69,Whittington Hospital,4.04,Homerton University,2.7
N16 8QB,51.552415,-0.081031,North,Homerton University,2.41,Royal Free Hospital,5.83,Whittington Hospital,4.39,Homerton University,2.41
N16 8QD,51.552186,-0.081721,North,Homerton University,2.46,Royal Free Hospital,5.79,Whittington Hospital,4.35,Homerton University,2.46
N16 8QE,51.55324,-0.084155,North,Homerton University,2.64,Royal Free Hospital,5.62,Whittington Hospital,4.15,Homerton University,2.64
N16 8QF,51.551844,-0.08456,North,Homerton University,2.65,Royal Free Hospital,5.59,Whittington Hospital,4.18,Homerton University,2.65
N16 8QG,51.552558,-0.083018,North,Homerton University,2.55,Royal Free Hospital,5.7,Whittington Hospital,4.25,Homerton University,2.55
N16 8QH,51.55227,-0.083114,North,Homerton University,2.56,Royal Free Hospital,5.69,Whittington Hospital,4.26,Homerton University,2.56
N16 8QJ,51.55383,-0.078981,North,Homerton University,2.29,Royal Free Hospital,5.98,Whittington Hospital,4.47,Homerton University,2.29
N16 8QL,51.552528,-0.084462,North,Homerton University,2.65,Royal Free Hospital,5.6,Whittington Hospital,4.16,Homerton University,2.65
N16 8QN,51.554507,-0.083975,North,Homerton University,2.64,Royal Free Hospital,5.63,Whittington Hospital,4.12,Homerton University,2.64
N16 8QP,51.557864,-0.083026,North,Homerton University,2.66,Royal Free Hospital,5.72,Whittington Hospital,4.07,Homerton University,2.66
N16 8QQ,51.556871,-0.082964,North,Homerton University,2.63,Royal Free Hospital,5.71,Whittington Hospital,4.11,Homerton University,2.63
N16 8QR,51.554206,-0.083869,North,Homerton University,2.63,Royal Free Hospital,5.64,Whittington Hospital,4.13,Homerton University,2.63
N16 8QS,51.554189,-0.083365,North,Homerton University,2.6,Royal Free Hospital,5.67,Whittington Hospital,4.17,Homerton University,2.6
N16 8QT,51.554198,-0.082788,North,Homerton University,2.56,Royal Free Hospital,5.71,Whittington Hospital,4.2,Homerton University,2.56
N16 8QU,51.554516,-0.083005,North,Homerton University,2.58,Royal Free Hospital,5.7,Whittington Hospital,4.18,Homerton University,2.58
N16 8QW,51.55624,-0.083423,North,Homerton University,2.64,Royal Free Hospital,5.68,Whittington Hospital,4.09,Homerton University,2.64
N16 8QX,51.556118,-0.082378,North,Homerton University,2.57,Royal Free Hospital,5.75,Whittington Hospital,4.17,Homerton University,2.57
N16 8QY,51.555665,-0.08287,North,Homerton University,2.59,Royal Free Hospital,5.71,Whittington Hospital,4.15,Homerton University,2.59
N16 8QZ,51.552291,-0.083906,North,Homerton University,2.61,Royal Free Hospital,5.64,Whittington Hospital,4.21,Homerton University,2.61
N16 8RA,51.555534,-0.080351,North,Homerton University,2.42,Royal Free Hospital,5.89,Whittington Hospital,4.32,Homerton University,2.42
N16 8RD,51.557133,-0.0819,North,Homerton University,2.57,Royal Free Hospital,5.79,Whittington Hospital,4.17,Homerton University,2.57
N16 8RE,51.557133,-0.0819,North,Homerton University,2.57,Royal Free Hospital,5.79,Whittington Hospital,4.17,Homerton University,2.57
N16 8RF,51.556337,-0.084371,North,Homerton University,2.71,Royal Free Hospital,5.61,Whittington Hospital,4.03,Homerton University,2.71
N16 8RG,51.556845,-0.081741,North,Homerton University,2.55,Royal Free Hospital,5.8,Whittington Hospital,4.19,Homerton University,2.55
N16 8RH,51.557448,-0.080692,North,Homerton University,2.5,Royal Free Hospital,5.88,Whittington Hospital,4.24,Homerton University,2.5
N16 8RJ,51.557069,-0.080215,North,Homerton University,2.45,Royal Free Hospital,5.91,Whittington Hospital,4.28,Homerton University,2.45
N16 8RL,51.556863,-0.07969,North,Homerton University,2.41,Royal Free Hospital,5.94,Whittington Hospital,4.32,Homerton University,2.41
N16 8RN,51.556246,-0.08048,North,Homerton University,2.45,Royal Free Hospital,5.88,Whittington Hospital,4.29,Homerton University,2.45
N16 8RP,51.556324,-0.080866,North,Homerton University,2.47,Royal Free Hospital,5.85,Whittington Hospital,4.26,Homerton University,2.47
N16 8RQ,51.55383,-0.078981,North,Homerton University,2.29,Royal Free Hospital,5.98,Whittington Hospital,4.47,Homerton University,2.29
N16 8RR,51.55595,-0.081041,North,Homerton University,2.48,Royal Free Hospital,5.84,Whittington Hospital,4.26,Homerton University,2.48
N16 8RS,51.555712,-0.080272,North,Homerton University,2.42,Royal Free Hospital,5.89,Whittington Hospital,4.32,Homerton University,2.42
N16 8RT,51.570059,-0.077214,North,Homerton University,3.03,North Middlesex,4.82,Whittington Hospital,4.38,Homerton University,3.03
N16 8RU,51.554492,-0.081564,North,Homerton University,2.48,Royal Free Hospital,5.8,Whittington Hospital,4.27,Homerton University,2.48
N16 8RW,51.556971,-0.080825,North,Homerton University,2.49,Royal Free Hospital,5.86,Whittington Hospital,4.25,Homerton University,2.49
N16 8RX,51.555438,-0.081077,North,Homerton University,2.47,Royal Free Hospital,5.84,Whittington Hospital,4.27,Homerton University,2.47
N16 8RY,51.555545,-0.082154,North,Homerton University,2.54,Royal Free Hospital,5.76,Whittington Hospital,4.2,Homerton University,2.54
N16 8RZ,51.555331,-0.082264,North,Homerton University,2.54,Royal Free Hospital,5.75,Whittington Hospital,4.2,Homerton University,2.54
N16 8SA,51.555204,-0.081115,North,Homerton University,2.46,Royal Free Hospital,5.83,Whittington Hospital,4.28,Homerton University,2.46
N16 8SB,51.555293,-0.079943,North,Homerton University,2.39,Royal Free Hospital,5.91,Whittington Hospital,4.35,Homerton University,2.39
N16 8SD,51.5551,-0.08024,North,Homerton University,2.4,Royal Free Hospital,5.89,Whittington Hospital,4.34,Homerton University,2.4
N16 8SE,51.554492,-0.081564,North,Homerton University,2.48,Royal Free Hospital,5.8,Whittington Hospital,4.27,Homerton University,2.48
N16 8SF,51.554965,-0.078024,North,Homerton University,2.25,Royal Free Hospital,6.04,Whittington Hospital,4.49,Homerton University,2.25
