Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
N8 8NT,51.584102,-0.12313,North,Whittington Hospital,2.29,Royal Free Hospital,4.51,Whittington Hospital,2.29,Homerton University,6.48
N8 8NU,51.584508,-0.123762,North,Whittington Hospital,2.31,Royal Free Hospital,4.52,Whittington Hospital,2.31,Homerton University,6.54
N8 8NW,51.583004,-0.120779,North,Whittington Hospital,2.28,Royal Free Hospital,4.53,Whittington Hospital,2.28,Homerton University,6.28
N8 8NX,51.583672,-0.123768,North,Whittington Hospital,2.23,Royal Free Hospital,4.45,Whittington Hospital,2.23,Homerton University,6.49
N8 8NY,51.584031,-0.124302,North,Whittington Hospital,2.24,Royal Free Hospital,4.45,Whittington Hospital,2.24,Homerton University,6.54
N8 8NZ,51.583971,-0.125069,North,Whittington Hospital,2.21,Royal Free Hospital,4.41,Whittington Hospital,2.21,Homerton University,6.58
N8 8PA,51.583073,-0.125106,North,Whittington Hospital,2.12,Royal Free Hospital,4.33,Whittington Hospital,2.12,UCH (University College),6.52
N8 8PB,51.583384,-0.122654,North,Whittington Hospital,2.24,Royal Free Hospital,4.47,Whittington Hospital,2.24,Homerton University,6.41
N8 8PD,51.582847,-0.123369,North,Whittington Hospital,2.16,Royal Free Hospital,4.39,Whittington Hospital,2.16,Homerton University,6.41
N8 8PE,51.582931,-0.123917,North,Whittington Hospital,2.15,Royal Free Hospital,4.38,Whittington Hospital,2.15,Homerton University,6.45
N8 8PG,51.581948,-0.123348,North,Whittington Hospital,2.08,Royal Free Hospital,4.32,Whittington Hospital,2.08,Homerton University,6.36
N8 8PH,51.581888,-0.124116,North,Whittington Hospital,2.04,Royal Free Hospital,4.28,Whittington Hospital,2.04,UCH (University College),6.39
N8 8PJ,51.581175,-0.123929,North,Whittington Hospital,1.99,Royal Free Hospital,4.23,Whittington Hospital,1.99,UCH (University College),6.32
N8 8PL,51.581213,-0.123494,North,Whittington Hospital,2.01,Royal Free Hospital,4.25,Whittington Hospital,2.01,UCH (University College),6.32
N8 8PN,51.58097,-0.12297,North,Whittington Hospital,2.01,Royal Free Hospital,4.26,Whittington Hospital,2.01,Homerton University,6.28
N8 8PP,51.580588,-0.123609,North,Whittington Hospital,1.95,Royal Free Hospital,4.2,Whittington Hospital,1.95,UCH (University College),6.25
N8 8PR,51.580291,-0.123777,North,Whittington Hospital,1.91,Royal Free Hospital,4.17,Whittington Hospital,1.91,UCH (University College),6.22
N8 8PS,51.58131,-0.122826,North,Whittington Hospital,2.04,Royal Free Hospital,4.29,Whittington Hospital,2.04,Homerton University,6.29
N8 8PT,51.580789,-0.122677,North,Whittington Hospital,2.0,Royal Free Hospital,4.26,Whittington Hospital,2.0,Homerton University,6.25
N8 8PU,51.580495,-0.123047,North,Whittington Hospital,1.96,Royal Free Hospital,4.22,Whittington Hospital,1.96,UCH (University College),6.25
N8 8PY,51.581708,-0.126952,North,Whittington Hospital,1.93,Royal Free Hospital,4.14,Whittington Hospital,1.93,UCH (University College),6.35
N8 8PZ,51.580354,-0.123775,North,Whittington Hospital,1.92,Royal Free Hospital,4.17,Whittington Hospital,1.92,UCH (University College),6.23
