Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
E10 5DN,51.568196,-0.013299,North,Whipps Cross,1.56,North Middlesex,6.49,Whipps Cross,1.56,Homerton University,2.99
E10 5DP,51.57184,-0.010225,North,Whipps Cross,1.12,North Middlesex,6.33,Whipps Cross,1.12,Homerton University,3.41
E10 5DQ,51.571193,-0.011826,North,Whipps Cross,1.25,North Middlesex,6.31,Whipps Cross,1.25,Homerton University,3.28
E10 5DR,51.568592,-0.015432,North,Whipps Cross,1.63,North Middlesex,6.37,Whipps Cross,1.63,Homerton University,2.9
E10 5DS,51.568731,-0.013707,North,Whipps Cross,1.54,North Middlesex,6.43,Whipps Cross,1.54,Homerton University,3.0
E10 5DT,51.568846,-0.014121,North,Whipps Cross,1.55,North Middlesex,6.4,Whipps Cross,1.55,Homerton University,2.99
E10 5DU,51.569839,-0.016444,North,Whipps Cross,1.6,North Middlesex,6.21,Whipps Cross,1.6,Homerton University,2.95
E10 5DW,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5DX,51.568924,-0.016413,North,Whipps Cross,1.66,North Middlesex,6.3,Whipps Cross,1.66,Homerton University,2.88
E10 5DY,51.569256,-0.017075,North,Whipps Cross,1.67,North Middlesex,6.24,Whipps Cross,1.67,Homerton University,2.87
E10 5DZ,51.567459,-0.014889,North,Whipps Cross,1.69,North Middlesex,6.49,Whipps Cross,1.69,Homerton University,2.85
E10 5EA,51.566049,-0.01303,North,Whipps Cross,1.73,North Middlesex,6.69,Whipps Cross,1.73,Homerton University,2.85
E10 5EB,51.564962,-0.01152,North,Whipps Cross,1.77,North Middlesex,6.85,Whipps Cross,1.77,Homerton University,2.87
E10 5ED,51.565971,-0.016209,North,Whipps Cross,1.88,North Middlesex,6.56,Whipps Cross,1.88,Homerton University,2.67
E10 5EE,51.566688,-0.01449,North,Whipps Cross,1.74,North Middlesex,6.57,Whipps Cross,1.74,Homerton University,2.82
E10 5EF,51.566057,-0.012295,North,Whipps Cross,1.7,North Middlesex,6.72,Whipps Cross,1.7,Homerton University,2.89
E10 5EG,51.57175,-0.011916,North,Whipps Cross,1.22,North Middlesex,6.26,Whipps Cross,1.22,Homerton University,3.32
E10 5EH,51.566212,-0.012562,North,Whipps Cross,1.7,North Middlesex,6.7,Whipps Cross,1.7,Homerton University,2.89
E10 5EJ,51.570984,-0.008645,North,Whipps Cross,1.11,North Middlesex,6.47,Whipps Cross,1.11,Homerton University,3.43
E10 5EL,51.564276,-0.011319,North,Whipps Cross,1.83,North Middlesex,6.92,Whipps Cross,1.83,Homerton University,2.84
E10 5EN,51.562195,-0.01115,North,Whipps Cross,2.03,North Middlesex,7.11,Whipps Cross,2.03,Homerton University,2.73
E10 5EP,51.563656,-0.011751,North,Whipps Cross,1.9,North Middlesex,6.96,Whipps Cross,1.9,Homerton University,2.78
E10 5EQ,51.567594,-0.014507,North,Whipps Cross,1.66,North Middlesex,6.49,Whipps Cross,1.66,Homerton University,2.88
E10 5ER,51.565454,-0.01398,North,Whipps Cross,1.82,North Middlesex,6.7,Whipps Cross,1.82,Homerton University,2.76
E10 5ES,51.565438,-0.014659,North,Whipps Cross,1.85,North Middlesex,6.68,Whipps Cross,1.85,Homerton University,2.72
E10 5ET,51.566721,-0.015555,North,Whipps Cross,1.79,North Middlesex,6.52,Whipps Cross,1.79,Homerton University,2.76
E10 5EU,51.566759,-0.016203,North,Whipps Cross,1.81,North Middlesex,6.49,Whipps Cross,1.81,Homerton University,2.73
E10 5EW,51.562571,-0.011957,North,Whipps Cross,2.02,North Middlesex,7.04,Whipps Cross,2.02,Homerton University,2.71
E10 5EX,51.566766,-0.017689,North,Whipps Cross,1.89,North Middlesex,6.43,Whipps Cross,1.89,Homerton University,2.65
E10 5EY,51.566263,-0.017711,North,Whipps Cross,1.93,North Middlesex,6.48,Whipps Cross,1.93,Homerton University,2.61
E10 5EZ,51.56493,-0.015417,North,Whipps Cross,1.93,North Middlesex,6.69,Whipps Cross,1.93,Homerton University,2.65
E10 5FB,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FD,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FE,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FF,51.571534,-0.011392,North,Whipps Cross,1.21,North Middlesex,6.3,Whipps Cross,1.21,Homerton University,3.33
E10 5FG,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FH,51.564172,-0.014786,North,Whipps Cross,1.97,North Middlesex,6.78,Whipps Cross,1.97,Homerton University,2.63
E10 5FJ,51.56444,-0.012524,North,Whipps Cross,1.86,North Middlesex,6.85,Whipps Cross,1.86,Homerton University,2.78
E10 5FL,51.56444,-0.012524,North,Whipps Cross,1.86,North Middlesex,6.85,Whipps Cross,1.86,Homerton University,2.78
E10 5FN,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FP,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FQ,51.561963,-0.010713,North,Whipps Cross,2.04,North Middlesex,7.15,Whipps Cross,2.04,Homerton University,2.75
E10 5FR,51.56444,-0.012524,North,Whipps Cross,1.86,North Middlesex,6.85,Whipps Cross,1.86,Homerton University,2.78
E10 5FS,51.56444,-0.012524,North,Whipps Cross,1.86,North Middlesex,6.85,Whipps Cross,1.86,Homerton University,2.78
E10 5FT,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FU,51.557824,-0.0115,North,Whipps Cross,2.48,North Middlesex,7.49,Whipps Cross,2.48,Homerton University,2.52
E10 5FW,51.564389,-0.012684,North,Whipps Cross,1.87,North Middlesex,6.85,Whipps Cross,1.87,Homerton University,2.77
E10 5FX,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FY,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5FZ,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GA,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GB,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GD,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GE,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GF,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GG,51.570872,-0.012156,North,Whipps Cross,1.29,North Middlesex,6.32,Whipps Cross,1.29,Homerton University,3.24
E10 5GH,51.572518,-0.010397,North,Whipps Cross,1.08,North Middlesex,6.27,Whipps Cross,1.08,Homerton University,3.46
E10 5GJ,51.571438,-0.013533,North,Whipps Cross,1.33,North Middlesex,6.21,Whipps Cross,1.33,Homerton University,3.22
E10 5GL,51.570856,-0.009083,North,Whipps Cross,1.14,North Middlesex,6.46,Whipps Cross,1.14,Homerton University,3.4
E10 5GN,51.571172,-0.014309,North,Whipps Cross,1.39,North Middlesex,6.2,Whipps Cross,1.39,Homerton University,3.16
E10 5GP,51.561172,-0.016028,North,Whipps Cross,2.29,North Middlesex,7.01,Whipps Cross,2.29,Homerton University,2.38
E10 5GQ,51.558266,-0.00796,North,Whipps Cross,2.35,North Middlesex,7.59,Whipps Cross,2.35,Homerton University,2.77
E10 5GR,51.560761,-0.012829,North,Whipps Cross,2.22,North Middlesex,7.17,Whipps Cross,2.22,Homerton University,2.56
E10 5GS,51.559588,-0.012245,North,Whipps Cross,2.32,North Middlesex,7.3,Whipps Cross,2.32,Homerton University,2.54
E10 5GT,51.563304,-0.017509,North,Whipps Cross,2.16,North Middlesex,6.75,Whipps Cross,2.16,Homerton University,2.42
E10 5GU,51.57185,-0.012547,North,Whipps Cross,1.25,North Middlesex,6.22,Whipps Cross,1.25,Homerton University,3.3
E10 5GW,51.563303,-0.01126,North,Whipps Cross,1.92,North Middlesex,7.01,Whipps Cross,1.92,Homerton University,2.79
E10 5GX,51.573519,-0.010208,North,Whipps Cross,1.01,North Middlesex,6.2,Whipps Cross,1.01,Homerton University,3.55
E10 5GY,51.573381,-0.010417,North,Whipps Cross,1.03,North Middlesex,6.2,Whipps Cross,1.03,Homerton University,3.52
E10 5GZ,51.573196,-0.010642,North,Whipps Cross,1.05,North Middlesex,6.2,Whipps Cross,1.05,Homerton University,3.5
E10 5HA,51.564851,-0.015941,North,Whipps Cross,1.96,North Middlesex,6.68,Whipps Cross,1.96,Homerton University,2.61
E10 5HB,51.566887,-0.017885,North,Whipps Cross,1.89,North Middlesex,6.41,Whipps Cross,1.89,Homerton University,2.65
E10 5HD,51.566577,-0.018044,North,Whipps Cross,1.92,North Middlesex,6.43,Whipps Cross,1.92,Homerton University,2.62
E10 5HE,51.564221,-0.01767,North,Whipps Cross,2.09,North Middlesex,6.66,Whipps Cross,2.09,Homerton University,2.47
E10 5HF,51.566252,-0.017062,North,Whipps Cross,1.89,North Middlesex,6.5,Whipps Cross,1.89,Homerton University,2.65
E10 5HG,51.564005,-0.017636,North,Whipps Cross,2.11,North Middlesex,6.68,Whipps Cross,2.11,Homerton University,2.46
E10 5HH,51.56372,-0.019423,North,Whipps Cross,2.21,North Middlesex,6.64,Whipps Cross,2.21,Homerton University,2.34
E10 5HJ,51.563977,-0.020263,North,Whipps Cross,2.23,North Middlesex,6.58,Whipps Cross,2.23,Homerton University,2.32
E10 5HN,51.564894,-0.019575,North,Whipps Cross,2.12,North Middlesex,6.53,Whipps Cross,2.12,Homerton University,2.42
E10 5HP,51.564462,-0.017529,North,Whipps Cross,2.06,North Middlesex,6.65,Whipps Cross,2.06,Homerton University,2.5
E10 5HQ,51.563516,-0.018537,North,Whipps Cross,2.19,North Middlesex,6.69,Whipps Cross,2.19,Homerton University,2.38
