Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
SW9 6JX,51.476162,-0.11119,South,Kings College Hospital,1.6,West Middlesex,14.8,University Lewisham,6.92,Kings College Hospital,1.6
SW9 6JY,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6JZ,51.475641,-0.111183,South,Kings College Hospital,1.57,West Middlesex,14.8,University Lewisham,6.9,Kings College Hospital,1.57
SW9 6LA,51.475264,-0.111271,South,Kings College Hospital,1.55,West Middlesex,14.8,University Lewisham,6.89,Kings College Hospital,1.55
SW9 6LB,51.474861,-0.111316,South,Kings College Hospital,1.53,West Middlesex,14.79,University Lewisham,6.88,Kings College Hospital,1.53
SW9 6LG,51.479095,-0.110133,South,Kings College Hospital,1.74,West Middlesex,14.89,University Lewisham,6.98,Kings College Hospital,1.74
SW9 6LH,51.470969,-0.111995,South,Kings College Hospital,1.42,West Middlesex,14.75,University Lewisham,6.78,Kings College Hospital,1.42
SW9 6LJ,51.471756,-0.112211,South,Kings College Hospital,1.46,West Middlesex,14.73,University Lewisham,6.82,Kings College Hospital,1.46
SW9 6LL,51.477828,-0.110733,South,Kings College Hospital,1.68,West Middlesex,14.84,University Lewisham,6.96,Kings College Hospital,1.68
SW9 6LN,51.472284,-0.113813,South,Kings College Hospital,1.58,West Middlesex,14.62,University Lewisham,6.94,Kings College Hospital,1.58
SW9 6LP,51.473475,-0.112367,South,Kings College Hospital,1.53,West Middlesex,14.72,University Lewisham,6.89,Kings College Hospital,1.53
SW9 6LQ,51.470463,-0.112448,South,Kings College Hospital,1.44,West Middlesex,14.72,University Lewisham,6.79,Kings College Hospital,1.44
SW9 6LR,51.474156,-0.112224,South,Kings College Hospital,1.55,West Middlesex,14.73,University Lewisham,6.91,Kings College Hospital,1.55
SW9 6LS,51.47457,-0.112235,South,Kings College Hospital,1.57,West Middlesex,14.73,University Lewisham,6.92,Kings College Hospital,1.57
SW9 6LT,51.474965,-0.11219,South,Kings College Hospital,1.59,West Middlesex,14.73,University Lewisham,6.94,Kings College Hospital,1.59
SW9 6LU,51.475378,-0.112159,South,Kings College Hospital,1.61,West Middlesex,14.74,University Lewisham,6.95,Kings College Hospital,1.61
SW9 6LW,51.472675,-0.1124,South,Kings College Hospital,1.5,West Middlesex,14.72,University Lewisham,6.86,Kings College Hospital,1.5
SW9 6LX,51.475763,-0.112071,South,Kings College Hospital,1.62,West Middlesex,14.74,University Lewisham,6.96,Kings College Hospital,1.62
SW9 6LY,51.476203,-0.112038,South,Kings College Hospital,1.65,West Middlesex,14.75,University Lewisham,6.98,Kings College Hospital,1.65
SW9 6LZ,51.476583,-0.112069,South,Kings College Hospital,1.67,West Middlesex,14.74,University Lewisham,6.99,Kings College Hospital,1.67
SW9 6NA,51.477558,-0.108512,South,Kings College Hospital,1.54,West Middlesex,14.99,University Lewisham,6.81,Kings College Hospital,1.54
SW9 6NB,51.477366,-0.109906,South,Kings College Hospital,1.6,West Middlesex,14.9,University Lewisham,6.89,Kings College Hospital,1.6
SW9 6ND,51.471352,-0.10897,South,Kings College Hospital,1.23,West Middlesex,14.96,University Lewisham,6.59,Kings College Hospital,1.23
SW9 6NE,51.477944,-0.109605,South,Kings College Hospital,1.63,West Middlesex,14.92,University Lewisham,6.9,Kings College Hospital,1.63
SW9 6NF,51.478076,-0.108822,South,Kings College Hospital,1.6,West Middlesex,14.97,University Lewisham,6.85,Kings College Hospital,1.6
SW9 6NG,51.471202,-0.109192,South,Kings College Hospital,1.24,West Middlesex,14.94,University Lewisham,6.6,Kings College Hospital,1.24
SW9 6NH,51.477828,-0.107421,South,Kings College Hospital,1.51,West Middlesex,15.07,University Lewisham,6.75,Kings College Hospital,1.51
SW9 6NJ,51.478091,-0.105854,South,Kings College Hospital,1.46,West Middlesex,15.18,University Lewisham,6.67,Kings College Hospital,1.46
SW9 6NL,51.471982,-0.109059,South,Kings College Hospital,1.26,West Middlesex,14.95,University Lewisham,6.62,Kings College Hospital,1.26
SW9 6NN,51.471774,-0.108938,South,Kings College Hospital,1.24,West Middlesex,14.96,University Lewisham,6.6,Kings College Hospital,1.24
SW9 6NP,51.471572,-0.109825,South,Kings College Hospital,1.29,West Middlesex,14.9,University Lewisham,6.66,Kings College Hospital,1.29
SW9 6NQ,51.478319,-0.110511,South,Kings College Hospital,1.7,West Middlesex,14.86,University Lewisham,6.97,Kings College Hospital,1.7
SW9 6NR,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6NS,51.478505,-0.109236,South,Kings College Hospital,1.65,West Middlesex,14.95,University Lewisham,6.9,Kings College Hospital,1.65
SW9 6NT,51.471503,-0.110533,South,Kings College Hospital,1.34,West Middlesex,14.85,University Lewisham,6.7,Kings College Hospital,1.34
SW9 6NU,51.471484,-0.109353,South,Kings College Hospital,1.26,West Middlesex,14.93,University Lewisham,6.62,Kings College Hospital,1.26
SW9 6NW,51.478461,-0.109886,South,Kings College Hospital,1.68,West Middlesex,14.9,University Lewisham,6.94,Kings College Hospital,1.68
SW9 6NX,51.471275,-0.110932,South,Kings College Hospital,1.36,West Middlesex,14.82,University Lewisham,6.72,Kings College Hospital,1.36
SW9 6NY,51.471501,-0.110994,South,Kings College Hospital,1.37,West Middlesex,14.82,University Lewisham,6.73,Kings College Hospital,1.37
SW9 6NZ,51.479061,-0.109141,South,Kings College Hospital,1.69,West Middlesex,14.96,University Lewisham,6.92,Kings College Hospital,1.69
SW9 6PA,51.471025,-0.111478,South,Kings College Hospital,1.39,West Middlesex,14.78,University Lewisham,6.75,Kings College Hospital,1.39
SW9 6PB,51.471391,-0.111431,South,Kings College Hospital,1.4,West Middlesex,14.79,University Lewisham,6.76,Kings College Hospital,1.4
SW9 6PD,51.472051,-0.111101,South,Kings College Hospital,1.39,West Middlesex,14.81,University Lewisham,6.76,Kings College Hospital,1.39
SW9 6PE,51.472163,-0.111327,South,Kings College Hospital,1.41,West Middlesex,14.79,University Lewisham,6.78,Kings College Hospital,1.41
SW9 6PG,51.471743,-0.110955,South,Kings College Hospital,1.37,West Middlesex,14.82,University Lewisham,6.74,Kings College Hospital,1.37
SW9 6PH,51.472663,-0.109981,South,Kings College Hospital,1.34,West Middlesex,14.89,University Lewisham,6.7,Kings College Hospital,1.34
SW9 6PJ,51.472214,-0.109496,South,Kings College Hospital,1.29,West Middlesex,14.92,University Lewisham,6.66,Kings College Hospital,1.29
SW9 6PL,51.472238,-0.110935,South,Kings College Hospital,1.39,West Middlesex,14.82,University Lewisham,6.75,Kings College Hospital,1.39
SW9 6PN,51.472449,-0.110091,South,Kings College Hospital,1.34,West Middlesex,14.88,University Lewisham,6.7,Kings College Hospital,1.34
SW9 6PP,51.472996,-0.111667,South,Kings College Hospital,1.47,West Middlesex,14.77,University Lewisham,6.83,Kings College Hospital,1.47
SW9 6PR,51.472261,-0.112374,South,Kings College Hospital,1.48,West Middlesex,14.72,University Lewisham,6.85,Kings College Hospital,1.48
SW9 6PS,51.471362,-0.112411,South,Kings College Hospital,1.46,West Middlesex,14.72,University Lewisham,6.82,Kings College Hospital,1.46
SW9 6PT,51.471362,-0.112411,South,Kings College Hospital,1.46,West Middlesex,14.72,University Lewisham,6.82,Kings College Hospital,1.46
SW9 6PU,51.471362,-0.112411,South,Kings College Hospital,1.46,West Middlesex,14.72,University Lewisham,6.82,Kings College Hospital,1.46
SW9 6PW,51.471339,-0.110972,South,Kings College Hospital,1.36,West Middlesex,14.82,University Lewisham,6.72,Kings College Hospital,1.36
SW9 6PX,51.471362,-0.112411,South,Kings College Hospital,1.46,West Middlesex,14.72,University Lewisham,6.82,Kings College Hospital,1.46
SW9 6PY,51.473098,-0.111893,South,Kings College Hospital,1.48,West Middlesex,14.75,University Lewisham,6.85,Kings College Hospital,1.48
SW9 6PZ,51.472261,-0.112374,South,Kings College Hospital,1.48,West Middlesex,14.72,University Lewisham,6.85,Kings College Hospital,1.48
SW9 6QA,51.473136,-0.110898,South,Kings College Hospital,1.42,West Middlesex,14.82,University Lewisham,6.78,Kings College Hospital,1.42
SW9 6QB,51.473136,-0.110898,South,Kings College Hospital,1.42,West Middlesex,14.82,University Lewisham,6.78,Kings College Hospital,1.42
SW9 6QD,51.473136,-0.110898,South,Kings College Hospital,1.42,West Middlesex,14.82,University Lewisham,6.78,Kings College Hospital,1.42
SW9 6QE,51.473136,-0.110898,South,Kings College Hospital,1.42,West Middlesex,14.82,University Lewisham,6.78,Kings College Hospital,1.42
SW9 6QF,51.476513,-0.10997,South,Kings College Hospital,1.55,West Middlesex,14.89,University Lewisham,6.86,Kings College Hospital,1.55
SW9 6QG,51.472065,-0.108019,South,Kings College Hospital,1.19,West Middlesex,15.02,University Lewisham,6.55,Kings College Hospital,1.19
SW9 6QH,51.472472,-0.108737,South,Kings College Hospital,1.26,West Middlesex,14.97,University Lewisham,6.62,Kings College Hospital,1.26
SW9 6QJ,51.472333,-0.10903,South,Kings College Hospital,1.27,West Middlesex,14.95,University Lewisham,6.63,Kings College Hospital,1.27
SW9 6QL,51.472248,-0.108242,South,Kings College Hospital,1.21,West Middlesex,15.01,University Lewisham,6.58,Kings College Hospital,1.21
SW9 6QY,51.475832,-0.110786,South,Kings College Hospital,1.55,West Middlesex,14.83,University Lewisham,6.88,Kings College Hospital,1.55
SW9 6RA,51.473988,-0.107983,South,Kings College Hospital,1.28,West Middlesex,15.02,University Lewisham,6.63,Kings College Hospital,1.28
SW9 6RE,51.475786,-0.107908,South,Kings College Hospital,1.39,West Middlesex,15.03,University Lewisham,6.69,Kings College Hospital,1.39
SW9 6RF,51.47491,-0.109385,South,Kings College Hospital,1.42,West Middlesex,14.93,University Lewisham,6.75,Kings College Hospital,1.42
SW9 6RP,51.472191,-0.108057,South,Kings College Hospital,1.2,West Middlesex,15.02,University Lewisham,6.56,Kings College Hospital,1.2
SW9 6RR,51.472191,-0.108057,South,Kings College Hospital,1.2,West Middlesex,15.02,University Lewisham,6.56,Kings College Hospital,1.2
SW9 6RS,51.47309,-0.10802,South,Kings College Hospital,1.24,West Middlesex,15.02,University Lewisham,6.59,Kings College Hospital,1.24
SW9 6RT,51.474887,-0.107945,South,Kings College Hospital,1.33,West Middlesex,15.03,University Lewisham,6.66,Kings College Hospital,1.33
SW9 6RX,51.476739,-0.106789,South,Kings College Hospital,1.39,West Middlesex,15.11,University Lewisham,6.66,Kings College Hospital,1.39
SW9 6SA,51.477085,-0.106965,South,Kings College Hospital,1.43,West Middlesex,15.1,University Lewisham,6.69,Kings College Hospital,1.43
SW9 6SB,51.476684,-0.107871,South,Kings College Hospital,1.45,West Middlesex,15.04,University Lewisham,6.73,Kings College Hospital,1.45
SW9 6SD,51.476661,-0.106432,South,Kings College Hospital,1.37,West Middlesex,15.14,University Lewisham,6.64,Kings College Hospital,1.37
SW9 6SE,51.476438,-0.105952,South,Kings College Hospital,1.33,West Middlesex,15.17,University Lewisham,6.6,Kings College Hospital,1.33
SW9 6SF,51.476108,-0.105058,South,Kings College Hospital,1.26,West Middlesex,15.23,University Lewisham,6.53,Kings College Hospital,1.26
SW9 6SG,51.475763,-0.106469,South,Kings College Hospital,1.31,West Middlesex,15.13,University Lewisham,6.6,Kings College Hospital,1.31
SW9 6SJ,51.474864,-0.106506,South,Kings College Hospital,1.25,West Middlesex,15.13,University Lewisham,6.57,Kings College Hospital,1.25
SW9 6SL,51.473965,-0.106544,South,Kings College Hospital,1.19,West Middlesex,15.12,University Lewisham,6.53,Kings College Hospital,1.19
SW9 6SN,51.473212,-0.107208,South,Kings College Hospital,1.19,West Middlesex,15.08,University Lewisham,6.54,Kings College Hospital,1.19
SW9 6SP,51.471543,-0.107436,South,Kings College Hospital,1.13,West Middlesex,15.06,University Lewisham,6.5,Kings College Hospital,1.13
SW9 6SQ,51.476664,-0.105496,South,Kings College Hospital,1.32,West Middlesex,15.2,University Lewisham,6.58,Kings College Hospital,1.32
SW9 6ST,51.472191,-0.108057,South,Kings College Hospital,1.2,West Middlesex,15.02,University Lewisham,6.56,Kings College Hospital,1.2
SW9 6SU,51.471202,-0.108645,South,Kings College Hospital,1.2,West Middlesex,14.98,University Lewisham,6.57,Kings College Hospital,1.2
SW9 6SW,51.471238,-0.106973,South,Kings College Hospital,1.09,West Middlesex,15.1,University Lewisham,6.46,Kings College Hospital,1.09
SW9 6SX,51.471503,-0.10774,South,Kings College Hospital,1.15,West Middlesex,15.04,University Lewisham,6.52,Kings College Hospital,1.15
SW9 6SY,51.470463,-0.112448,South,Kings College Hospital,1.44,West Middlesex,14.72,University Lewisham,6.79,Kings College Hospital,1.44
SW9 6SZ,51.471362,-0.112411,South,Kings College Hospital,1.46,West Middlesex,14.72,University Lewisham,6.82,Kings College Hospital,1.46
SW9 6TA,51.480401,-0.110252,South,Kings College Hospital,1.85,West Middlesex,14.89,University Lewisham,7.05,Kings College Hospital,1.85
SW9 6TD,51.471292,-0.108094,South,Kings College Hospital,1.17,West Middlesex,15.02,University Lewisham,6.53,Kings College Hospital,1.17
SW9 6TE,51.471689,-0.107055,South,Kings College Hospital,1.12,West Middlesex,15.09,University Lewisham,6.48,Kings College Hospital,1.12
SW9 6TF,51.472064,-0.106867,South,Kings College Hospital,1.12,West Middlesex,15.1,University Lewisham,6.48,Kings College Hospital,1.12
SW9 6TG,51.472142,-0.105582,South,Kings College Hospital,1.04,West Middlesex,15.19,University Lewisham,6.4,Kings College Hospital,1.04
SW9 6TH,51.471223,-0.105969,South,Kings College Hospital,1.03,West Middlesex,15.17,University Lewisham,6.39,Kings College Hospital,1.03
SW9 6TJ,51.47115,-0.106487,South,Kings College Hospital,1.06,West Middlesex,15.13,University Lewisham,6.42,Kings College Hospital,1.06
SW9 6TN,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6TP,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6TQ,51.471862,-0.105986,South,Kings College Hospital,1.05,West Middlesex,15.16,University Lewisham,6.41,Kings College Hospital,1.05
SW9 6TR,51.476132,-0.109276,South,Kings College Hospital,1.49,West Middlesex,14.94,University Lewisham,6.8,Kings College Hospital,1.49
SW9 6TS,51.475243,-0.104388,South,Kings College Hospital,1.16,West Middlesex,15.27,University Lewisham,6.45,Kings College Hospital,1.16
SW9 6TT,51.475386,-0.10431,South,Kings College Hospital,1.17,West Middlesex,15.28,University Lewisham,6.45,Kings College Hospital,1.17
SW9 6TU,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6TW,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6TX,51.474841,-0.105067,South,Kings College Hospital,1.17,West Middlesex,15.23,University Lewisham,6.47,Kings College Hospital,1.17
SW9 6TY,51.47575,-0.104598,South,Kings College Hospital,1.21,West Middlesex,15.26,University Lewisham,6.48,Kings College Hospital,1.21
SW9 6TZ,51.476239,-0.103699,South,Kings College Hospital,1.2,West Middlesex,15.32,University Lewisham,6.45,Kings College Hospital,1.2
SW9 6UA,51.476344,-0.103493,South,Kings College Hospital,1.2,West Middlesex,15.34,University Lewisham,6.44,Kings College Hospital,1.2
SW9 6UB,51.476042,-0.10316,South,Kings College Hospital,1.16,West Middlesex,15.36,University Lewisham,6.4,Kings College Hospital,1.16
SW9 6UD,51.476947,-0.102388,South,Kings College Hospital,1.21,West Middlesex,15.42,University Lewisham,6.4,Kings College Hospital,1.21
SW9 6UE,51.476615,-0.103554,South,Kings College Hospital,1.23,West Middlesex,15.33,University Lewisham,6.45,Kings College Hospital,1.23
SW9 6UF,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6UG,51.476618,-0.102099,South,Kings College Hospital,1.16,West Middlesex,15.44,University Lewisham,6.36,Kings College Hospital,1.16
SW9 6UH,51.476591,-0.102115,South,Kings College Hospital,1.16,West Middlesex,15.43,University Lewisham,6.36,Kings College Hospital,1.16
SW9 6UJ,51.468674,-0.113587,South,Kings College Hospital,1.5,West Middlesex,14.65,University Lewisham,6.81,Kings College Hospital,1.5
SW9 6UL,51.475976,-0.102414,South,Kings College Hospital,1.12,West Middlesex,15.41,University Lewisham,6.35,Kings College Hospital,1.12
SW9 6UN,51.477498,-0.10369,South,Kings College Hospital,1.31,West Middlesex,15.33,University Lewisham,6.5,Kings College Hospital,1.31
SW9 6UP,51.476321,-0.104272,South,Kings College Hospital,1.24,West Middlesex,15.28,University Lewisham,6.49,Kings College Hospital,1.24
SW9 6UQ,51.47676,-0.101964,South,Kings College Hospital,1.17,West Middlesex,15.44,University Lewisham,6.36,Kings College Hospital,1.17
