Postcode,Latitude,Longitude,Side,Closest_Any,Distance_Any_km,Closest_L1,Distance_L1_km,Closest_L2,Distance_L2_km,Closest_L3,Distance_L3_km
SW159GA,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GB,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GD,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GE,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GF,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GG,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GH,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GL,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GN,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GP,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GQ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GR,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GS,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GT,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GU,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GW,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GX,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GY,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159GZ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HA,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HB,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HD,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HF,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HG,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HH,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HJ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HL,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HN,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HP,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HQ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HR,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HT,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HU,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HW,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HX,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HY,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159HZ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JA,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JB,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JD,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JE,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JF,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JG,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JH,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JJ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JL,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JP,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JQ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JR,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JS,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JT,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JU,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JW,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JX,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JY,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159JZ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LA,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LB,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LD,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LF,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LG,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LH,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LJ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LL,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LN,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LP,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LR,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LS,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LT,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LU,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LW,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LX,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LY,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159LZ,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159NA,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159NB,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159ND,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159NE,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW159NF,51.460497,-0.218541,South,St. Georges Hospital,4.78,Epsom Hospital,15.43,Kingston Hospital,6.67,St. Georges Hospital,4.78
SW161AA,51.438393,-0.130738,South,St. Georges Hospital,3.29,Epsom Hospital,15.92,Croydon University,5.48,St. Georges Hospital,3.29
SW161AB,51.438511,-0.132503,South,St. Georges Hospital,3.19,Epsom Hospital,15.85,Croydon University,5.52,St. Georges Hospital,3.19
SW161AD,51.438527,-0.136329,South,St. Georges Hospital,2.94,Epsom Hospital,15.69,Croydon University,5.6,St. Georges Hospital,2.94
SW161AE,51.436532,-0.135864,South,St. Georges Hospital,2.89,Epsom Hospital,15.54,Croydon University,5.38,St. Georges Hospital,2.89
SW161AF,51.43697,-0.136278,South,St. Georges Hospital,2.88,Epsom Hospital,15.56,Croydon University,5.44,St. Georges Hospital,2.88
SW161AG,51.438645,-0.135289,South,St. Georges Hospital,3.02,Epsom Hospital,15.75,Croydon University,5.59,St. Georges Hospital,3.02
SW161AH,51.439852,-0.137081,South,St. Georges Hospital,2.96,Epsom Hospital,15.78,Croydon University,5.76,St. Georges Hospital,2.96
SW161AJ,51.437093,-0.137237,South,St. Georges Hospital,2.82,Epsom Hospital,15.53,Croydon University,5.47,St. Georges Hospital,2.82
